Task_ID,Project_ID,Employee_ID,Employee_Name,Task_Name,Assigned_Date,Due_Date,Completed_Date,Hours_Worked,Estimated_Hours,Task_Status,Task_Priority,Task_Type,Bug_Count,Rework_Hours,Is_Completed,Is_Late,Hours_Variance,Efficiency_Ratio,Project_Name,Project_Manager,Team_Name,Department,Project_Type,Start_Date,End_Date,Planned_End_Date,Status,Priority,Budget,Actual_Cost,Progress_%,Risk_Level,Client,Team_Size,Delay_Days,Cost_Variance,Cost_Variance_%,Is_Delayed,Is_Over_Budget
TSK008946,PRJ0278,EMP0534,Kiaan Kumar,Design task #8947,2025-06-13,2025-06-17,2025-06-20,15.3,10.0,Completed,Medium,Deployment,1,2.0,True,True,5.300000000000001,0.65,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008947,PRJ0278,EMP0355,Advait Singh,Bug Fix task #8948,2025-04-05,2025-04-16,2025-04-17,46.2,32.6,Completed,Medium,Design,0,0.0,True,True,13.600000000000001,0.71,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008948,PRJ0278,EMP0162,Reyansh Kumar,Code Review task #8949,2025-05-03,2025-05-18,2025-05-21,8.8,9.2,Completed,High,Bug Fix,0,0.0,True,True,-0.3999999999999986,1.05,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008949,PRJ0278,EMP0351,Myra Reddy,Design task #8950,2025-08-16,2025-08-29,2025-08-30,9.1,8.7,Completed,Medium,Development,0,0.0,True,True,0.40000000000000036,0.96,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008950,PRJ0278,EMP0380,Vihaan Gupta,Deployment task #8951,2025-07-07,2025-07-19,,1.7,13.5,Blocked,High,Documentation,0,0.0,False,False,-11.8,7.94,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008951,PRJ0278,EMP0331,Tara Pillai,Deployment task #8952,2025-05-03,2025-05-19,2025-05-18,36.0,50.8,Completed,High,Deployment,0,0.0,True,False,-14.799999999999997,1.41,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008952,PRJ0278,EMP0530,Ira Reddy,Code Review task #8953,2025-05-07,2025-05-11,,13.4,50.7,Blocked,Low,Research,1,1.6,False,False,-37.300000000000004,3.78,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008953,PRJ0278,EMP0281,Dhruv Sharma,Bug Fix task #8954,2025-05-06,2025-05-23,2025-05-25,25.5,29.9,Completed,High,Design,0,0.0,True,True,-4.399999999999999,1.17,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008954,PRJ0278,EMP0476,Myra Sharma,Testing task #8955,2025-08-20,2025-08-27,2025-08-30,39.6,27.4,Completed,Medium,Research,0,0.0,True,True,12.200000000000003,0.69,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008955,PRJ0278,EMP0311,Aadhya Kumar,Documentation task #8956,2025-06-20,2025-06-29,2025-07-01,47.4,49.6,Completed,Low,Development,0,0.0,True,True,-2.200000000000003,1.05,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008956,PRJ0278,EMP0098,Reyansh Menon,Testing task #8957,2025-04-03,2025-04-08,2025-04-08,58.0,51.5,Completed,Low,Documentation,2,2.1,True,False,6.5,0.89,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008957,PRJ0278,EMP0357,Advait Rao,Development task #8958,2025-07-15,2025-08-01,2025-08-02,39.8,29.6,Completed,Medium,Design,1,3.0,True,True,10.199999999999996,0.74,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008958,PRJ0278,EMP0575,Meera Gupta,Design task #8959,2025-07-22,2025-08-11,2025-08-16,5.8,4.5,Completed,Medium,Bug Fix,0,0.0,True,True,1.2999999999999998,0.78,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008959,PRJ0278,EMP0146,Anika Menon,Bug Fix task #8960,2025-04-04,2025-04-17,2025-04-17,20.2,24.8,Completed,Medium,Testing,0,0.0,True,False,-4.600000000000001,1.23,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008960,PRJ0278,EMP0347,Advait Sharma,Testing task #8961,2025-05-30,2025-06-20,2025-06-20,60.5,52.1,Completed,Medium,Bug Fix,1,0.7,True,False,8.399999999999999,0.86,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008961,PRJ0278,EMP0425,Aryan Malhotra,Design task #8962,2025-04-29,2025-05-05,2025-05-10,55.2,42.5,Completed,High,Code Review,0,0.0,True,True,12.700000000000003,0.77,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008962,PRJ0278,EMP0039,Saanvi Menon,Code Review task #8963,2025-07-14,2025-08-01,2025-08-04,18.1,12.5,Completed,Low,Code Review,0,0.0,True,True,5.600000000000001,0.69,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008963,PRJ0278,EMP0155,Sara Gupta,Deployment task #8964,2025-07-04,2025-07-09,2025-07-11,50.0,43.9,Completed,Low,Deployment,3,7.2,True,True,6.100000000000001,0.88,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008964,PRJ0278,EMP0249,Sara Nair,Bug Fix task #8965,2025-07-26,2025-08-07,2025-08-09,16.1,19.8,Completed,Low,Code Review,2,5.4,True,True,-3.6999999999999993,1.23,API Integration - BFSI Client F #278,Karthik Iyer,Orion,Data & Analytics,API Integration,2025-03-31,2025-09-15,2025-09-17,Completed,Critical,204387.84,189635.28,100.0,Low,BFSI Client F,12,0,-14752.559999999998,-7.22,False,False
TSK008965,PRJ0279,EMP0003,Myra Gupta,Bug Fix task #8966,2023-05-08,2023-05-13,2023-05-14,42.6,40.4,Completed,Low,Testing,0,0.0,True,True,2.200000000000003,0.95,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008966,PRJ0279,EMP0377,Meera Bose,Deployment task #8967,2023-03-15,2023-03-26,2023-03-24,27.2,22.8,Completed,High,Deployment,0,0.0,True,False,4.399999999999999,0.84,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008967,PRJ0279,EMP0341,Kabir Iyer,Bug Fix task #8968,2023-06-01,2023-06-03,2023-06-03,18.8,15.7,Completed,Low,Development,4,10.8,True,False,3.1000000000000014,0.84,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008968,PRJ0279,EMP0347,Advait Sharma,Code Review task #8969,2023-05-11,2023-05-24,,16.0,37.4,In Progress,High,Documentation,0,0.0,False,False,-21.4,2.34,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008969,PRJ0279,EMP0537,Aryan Pillai,Deployment task #8970,2023-03-29,2023-04-17,2023-04-19,22.2,14.8,Completed,Medium,Code Review,0,0.0,True,True,7.399999999999999,0.67,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008970,PRJ0279,EMP0495,Vihaan Nair,Testing task #8971,2023-03-21,2023-04-09,2023-04-09,34.1,31.1,Completed,Low,Development,1,2.4,True,False,3.0,0.91,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008971,PRJ0279,EMP0593,Aryan Malhotra,Testing task #8972,2023-03-10,2023-03-12,2023-03-10,42.7,43.8,Completed,High,Research,1,0.7,True,False,-1.0999999999999943,1.03,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008972,PRJ0279,EMP0556,Vihaan Bose,Documentation task #8973,2023-05-03,2023-05-10,2023-05-08,15.9,14.3,Completed,High,Documentation,0,0.0,True,False,1.5999999999999996,0.9,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008973,PRJ0279,EMP0404,Riya Singh,Research task #8974,2023-05-02,2023-05-06,2023-05-06,56.7,49.3,Completed,Medium,Bug Fix,0,0.0,True,False,7.400000000000006,0.87,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008974,PRJ0279,EMP0487,Sara Nair,Testing task #8975,2023-06-03,2023-06-16,,1.8,9.9,Blocked,High,Design,0,0.0,False,False,-8.1,5.5,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008975,PRJ0279,EMP0047,Sara Kumar,Bug Fix task #8976,2023-03-22,2023-04-09,,10.6,28.7,Blocked,Low,Development,0,0.0,False,False,-18.1,2.71,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008976,PRJ0279,EMP0162,Reyansh Kumar,Deployment task #8977,2023-03-28,2023-04-18,2023-04-21,42.3,31.7,Completed,Low,Deployment,1,2.8,True,True,10.599999999999998,0.75,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008977,PRJ0279,EMP0090,Myra Verma,Documentation task #8978,2023-03-31,2023-04-09,2023-04-08,88.2,57.1,Completed,Low,Testing,2,3.5,True,False,31.1,0.65,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008978,PRJ0279,EMP0503,Advait Verma,Research task #8979,2023-05-07,2023-05-19,,35.3,48.0,Blocked,High,Code Review,2,3.9,False,False,-12.700000000000003,1.36,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008979,PRJ0279,EMP0257,Sara Pillai,Research task #8980,2023-03-13,2023-03-21,2023-03-22,64.9,43.4,Completed,Medium,Testing,1,1.5,True,True,21.500000000000007,0.67,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008980,PRJ0279,EMP0064,Ira Nair,Design task #8981,2023-04-04,2023-04-12,2023-04-10,19.7,22.0,Completed,High,Research,0,0.0,True,False,-2.3000000000000007,1.12,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008981,PRJ0279,EMP0001,Dhruv Nair,Code Review task #8982,2023-03-21,2023-03-30,2023-03-30,51.2,56.1,Completed,High,Development,0,0.0,True,False,-4.899999999999999,1.1,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008982,PRJ0279,EMP0244,Rudra Krishnan,Design task #8983,2023-05-06,2023-05-10,2023-05-12,17.9,15.0,Completed,Low,Bug Fix,0,0.0,True,True,2.8999999999999986,0.84,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008983,PRJ0279,EMP0013,Aryan Kapoor,Deployment task #8984,2023-06-01,2023-06-20,2023-06-19,62.3,51.0,Completed,Low,Bug Fix,0,0.0,True,False,11.299999999999997,0.82,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008984,PRJ0279,EMP0462,Shaurya Reddy,Deployment task #8985,2023-04-25,2023-05-12,,16.2,26.6,To Do,High,Design,1,1.2,False,False,-10.400000000000002,1.64,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008985,PRJ0279,EMP0470,Kiaan Iyer,Design task #8986,2023-05-27,2023-06-04,2023-06-04,17.7,16.4,Completed,High,Bug Fix,0,0.0,True,False,1.3000000000000007,0.93,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008986,PRJ0279,EMP0551,Kavya Kapoor,Testing task #8987,2023-05-16,2023-05-23,2023-05-23,56.3,46.2,Completed,High,Testing,0,0.0,True,False,10.099999999999994,0.82,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008987,PRJ0279,EMP0022,Saanvi Singh,Design task #8988,2023-04-25,2023-05-07,2023-05-09,65.4,44.6,Completed,High,Bug Fix,3,2.8,True,True,20.800000000000004,0.68,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008988,PRJ0279,EMP0433,Ishaan Reddy,Bug Fix task #8989,2023-05-05,2023-05-22,2023-05-22,58.4,54.2,Completed,Low,Documentation,0,0.0,True,False,4.199999999999996,0.93,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008989,PRJ0279,EMP0211,Meera Reddy,Deployment task #8990,2023-04-20,2023-04-30,2023-05-01,31.1,28.3,Completed,Low,Documentation,0,0.0,True,True,2.8000000000000007,0.91,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008990,PRJ0279,EMP0198,Navya Sharma,Documentation task #8991,2023-04-30,2023-05-21,2023-05-24,0.0,37.1,Completed,Low,Deployment,3,3.6,True,True,-37.1,,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008991,PRJ0279,EMP0504,Reyansh Kapoor,Bug Fix task #8992,2023-06-03,2023-06-19,2023-06-17,9.2,8.6,Completed,Medium,Bug Fix,0,0.0,True,False,0.5999999999999996,0.93,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008992,PRJ0279,EMP0185,Kabir Malhotra,Development task #8993,2023-03-30,2023-04-02,2023-04-02,57.7,53.5,Completed,High,Documentation,0,0.0,True,False,4.200000000000003,0.93,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008993,PRJ0279,EMP0505,Navya Reddy,Testing task #8994,2023-04-22,2023-05-01,2023-04-30,35.7,47.5,Completed,Low,Development,1,2.1,True,False,-11.799999999999997,1.33,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008994,PRJ0279,EMP0150,Aryan Bose,Design task #8995,2023-04-25,2023-05-05,2023-05-05,76.4,49.2,Completed,High,Deployment,0,0.0,True,False,27.200000000000003,0.64,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008995,PRJ0279,EMP0148,Zara Kumar,Code Review task #8996,2023-03-30,2023-04-20,2023-04-28,20.4,13.0,Completed,Low,Development,0,0.0,True,True,7.399999999999999,0.64,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008996,PRJ0279,EMP0138,Reyansh Pillai,Testing task #8997,2023-04-22,2023-05-09,2023-05-11,10.7,12.3,Completed,High,Bug Fix,3,3.5,True,True,-1.6000000000000014,1.15,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008997,PRJ0279,EMP0540,Zara Bose,Research task #8998,2023-04-08,2023-04-21,2023-04-20,10.0,11.2,Completed,Low,Development,0,0.0,True,False,-1.1999999999999993,1.12,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008998,PRJ0279,EMP0364,Diya Malhotra,Bug Fix task #8999,2023-03-28,2023-04-09,2023-04-09,43.8,34.9,Completed,High,Bug Fix,0,0.0,True,False,8.899999999999999,0.8,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK008999,PRJ0279,EMP0324,Riya Sharma,Design task #9000,2023-03-21,2023-03-23,,22.5,34.4,To Do,Low,Research,1,0.9,False,False,-11.899999999999999,1.53,Mobile App - BFSI Client F #279,Vikram Malhotra,Nova,Customer Platforms,Mobile App,2023-03-07,2023-06-06,2023-06-12,Completed,Low,57175.25,59241.39,100.0,Low,BFSI Client F,6,0,2066.1399999999994,3.61,False,True
TSK009000,PRJ0280,EMP0433,Ishaan Reddy,Deployment task #9001,2025-03-13,2025-04-02,2025-03-31,69.6,59.8,Completed,Medium,Testing,2,1.7,True,False,9.799999999999997,0.86,Data Pipeline - Cloud Infrastructure #280,Suresh Kumar,Aurora,Cloud Infrastructure,Data Pipeline,2024-10-17,2025-03-14,2025-03-22,Completed,High,12463.39,11306.8,100.0,Medium,Internal,10,0,-1156.5900000000001,-9.28,False,False
TSK009001,PRJ0280,EMP0467,Kiaan Malhotra,Documentation task #9002,2024-10-18,2024-10-23,2024-10-23,46.8,35.9,Completed,High,Research,2,2.9,True,False,10.899999999999999,0.77,Data Pipeline - Cloud Infrastructure #280,Suresh Kumar,Aurora,Cloud Infrastructure,Data Pipeline,2024-10-17,2025-03-14,2025-03-22,Completed,High,12463.39,11306.8,100.0,Medium,Internal,10,0,-1156.5900000000001,-9.28,False,False
TSK009002,PRJ0280,EMP0553,Dhruv Iyer,Code Review task #9003,2024-11-01,2024-11-03,2024-11-06,51.9,33.7,Completed,High,Testing,0,0.0,True,True,18.199999999999996,0.65,Data Pipeline - Cloud Infrastructure #280,Suresh Kumar,Aurora,Cloud Infrastructure,Data Pipeline,2024-10-17,2025-03-14,2025-03-22,Completed,High,12463.39,11306.8,100.0,Medium,Internal,10,0,-1156.5900000000001,-9.28,False,False
TSK009003,PRJ0280,EMP0335,Ananya Verma,Testing task #9004,2025-02-20,2025-02-26,,6.2,14.3,To Do,High,Development,0,0.0,False,False,-8.100000000000001,2.31,Data Pipeline - Cloud Infrastructure #280,Suresh Kumar,Aurora,Cloud Infrastructure,Data Pipeline,2024-10-17,2025-03-14,2025-03-22,Completed,High,12463.39,11306.8,100.0,Medium,Internal,10,0,-1156.5900000000001,-9.28,False,False
TSK009004,PRJ0280,EMP0173,Veer Iyer,Documentation task #9005,2024-11-17,2024-11-30,2024-12-08,5.3,5.4,Completed,Medium,Testing,0,0.0,True,True,-0.10000000000000053,1.02,Data Pipeline - Cloud Infrastructure #280,Suresh Kumar,Aurora,Cloud Infrastructure,Data Pipeline,2024-10-17,2025-03-14,2025-03-22,Completed,High,12463.39,11306.8,100.0,Medium,Internal,10,0,-1156.5900000000001,-9.28,False,False
TSK009005,PRJ0280,EMP0566,Vivaan Kumar,Design task #9006,2025-01-18,2025-02-02,2025-02-02,33.4,35.4,Completed,Low,Research,0,0.0,True,False,-2.0,1.06,Data Pipeline - Cloud Infrastructure #280,Suresh Kumar,Aurora,Cloud Infrastructure,Data Pipeline,2024-10-17,2025-03-14,2025-03-22,Completed,High,12463.39,11306.8,100.0,Medium,Internal,10,0,-1156.5900000000001,-9.28,False,False
TSK009006,PRJ0280,EMP0520,Riya Gupta,Testing task #9007,2024-11-25,2024-11-28,,46.2,54.6,Blocked,Medium,Documentation,1,2.2,False,False,-8.399999999999999,1.18,Data Pipeline - Cloud Infrastructure #280,Suresh Kumar,Aurora,Cloud Infrastructure,Data Pipeline,2024-10-17,2025-03-14,2025-03-22,Completed,High,12463.39,11306.8,100.0,Medium,Internal,10,0,-1156.5900000000001,-9.28,False,False
TSK009007,PRJ0280,EMP0483,Dhruv Bose,Code Review task #9008,2024-12-09,2024-12-14,2024-12-19,16.7,19.0,Completed,High,Bug Fix,0,0.0,True,True,-2.3000000000000007,1.14,Data Pipeline - Cloud Infrastructure #280,Suresh Kumar,Aurora,Cloud Infrastructure,Data Pipeline,2024-10-17,2025-03-14,2025-03-22,Completed,High,12463.39,11306.8,100.0,Medium,Internal,10,0,-1156.5900000000001,-9.28,False,False
TSK009008,PRJ0280,EMP0338,Kiaan Kumar,Development task #9009,2024-12-09,2024-12-24,,11.2,49.1,Blocked,Medium,Development,3,4.1,False,False,-37.900000000000006,4.38,Data Pipeline - Cloud Infrastructure #280,Suresh Kumar,Aurora,Cloud Infrastructure,Data Pipeline,2024-10-17,2025-03-14,2025-03-22,Completed,High,12463.39,11306.8,100.0,Medium,Internal,10,0,-1156.5900000000001,-9.28,False,False
